TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,DBSCAN_Cluster,DBSCAN_Fraud,Threat_Level
TX001585,AC00358,434.17,2023-01-05 16:40:09,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,2024-11-04 08:09:50,-57770981.0,True,5,2.73938109513833,False,True,-0.10753186228121869,True,0,False,2
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,2024-11-04 08:11:41,-53193835.0,True,5,3.128268809891734,False,True,-0.1006343323045138,True,0,False,2
TX001734,AC00108,238.54,2023-04-07 16:04:01,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,2024-11-04 08:07:18,-49824197.0,True,5,2.648143245345888,False,True,-0.05308300105864705,True,0,False,2
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,2024-11-04 08:07:00,-29428087.0,True,5,3.0171111345758828,False,True,-0.01746834948152587,True,0,False,2
TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,2024-11-04 08:11:45,-30810161.0,True,4,2.083232505536266,False,True,0.027243596209215792,False,0,False,1
TX000062,AC00002,263.99,2023-05-16 16:07:30,Debit,Dallas,D000285,7.146.35.122,M087,Branch,79,Retired,227,2,4175.02,2024-11-04 08:11:03,-46454613.0,True,0,2.6088986772878395,False,False,-0.02712444016321025,True,0,False,1
TX000086,AC00098,1340.19,2023-09-29 17:22:10,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,2024-11-04 08:06:53,-34699483.0,True,4,2.131112211302205,False,True,0.007566120267197496,False,0,False,1
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,-32628001.0,True,4,2.615051563861134,False,False,-0.01615276971759283,True,0,False,1
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,-54655438.0,True,4,2.356367110259974,False,True,0.012292469622664948,False,0,False,1
TX000024,AC00453,345.84,2023-05-02 18:25:46,Debit,Fort Worth,D000162,191.82.103.198,M083,Online,22,Student,142,3,1402.5,2024-11-04 08:07:04,-47655678.0,True,5,2.4240839252183686,False,True,0.009793117099180848,False,0,False,1
TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92,2024-11-04 08:10:41,-34874106.0,True,4,2.1031675609695255,False,True,0.011084149616041539,False,0,False,1
TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,210.136.14.108,M073,ATM,47,Engineer,155,1,2120.8,2024-11-04 08:09:27,-37466772.0,True,4,1.5107837413535108,False,True,0.03309592565916453,False,0,False,1
TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,65,Doctor,283,1,12893.63,2024-11-04 08:12:00,-27529836.0,True,0,2.95631030860163,False,False,-0.020428414935027117,True,0,False,1
TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,96.24.89.146,M050,Online,30,Engineer,34,1,7696.16,2024-11-04 08:08:58,-28396927.0,True,4,2.248971026884188,False,True,0.01244652207802921,False,0,False,1
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,2024-11-04 08:07:32,-46538092.0,True,4,2.2644063068615843,False,True,0.01609936473119611,False,0,False,1
TX000794,AC00262,408.28,2023-03-15 16:33:09,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,2024-11-04 08:10:10,-51809821.0,True,5,2.637011598122949,False,True,0.0030120324256260878,False,0,False,1
TX000879,AC00366,1108.46,2023-08-31 16:16:15,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,2024-11-04 08:06:36,-37209021.0,True,4,2.6385331783770756,False,False,-0.002922892027769297,True,0,False,1
TX001310,AC00470,470.96,2023-03-10 16:22:05,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,2024-11-04 08:11:10,-52242545.0,True,3,2.598200558140168,False,False,-0.00024049069564335834,True,0,False,1
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Credit,Austin,D000117,4.134.78.167,M020,ATM,26,Student,144,1,1134.79,2024-11-04 08:06:38,-30811106.0,True,4,2.476285571213255,False,True,0.009103284484605623,False,0,False,1
TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04 08:10:43,-41527201.0,True,0,2.6951555472319217,False,False,-0.005962177346894193,True,0,False,1
TX001274,AC00431,1235.69,2023-05-24 16:14:34,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,420.25,2024-11-04 08:09:22,-45762888.0,True,4,2.210083302087755,False,True,0.03225260590507428,False,0,False,1
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,-36512367.0,True,4,1.8994000563714293,False,True,0.0208612691976916,False,0,False,1
TX000927,AC00224,302.76,2023-11-16 17:14:01,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,8583.39,2024-11-04 08:11:08,-30553027.0,True,5,2.3918618526733852,False,True,0.009523374862196343,False,0,False,1
TX000959,AC00282,280.61,2023-11-27 16:37:11,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,7888.76,2024-11-04 08:10:47,-29604816.0,True,5,2.2877990969777384,False,True,0.015976875349956732,False,0,False,1
TX000982,AC00336,460.09,2023-03-06 17:05:25,Credit,Fresno,D000033,188.77.83.72,M081,Online,35,Doctor,146,3,6990.64,2024-11-04 08:08:33,-52585388.0,True,5,2.204894915405863,False,True,0.004831626285452306,False,0,False,1
TX000620,AC00130,168.54,2023-02-02 16:13:13,Debit,Oklahoma City,D000467,119.105.89.125,M064,ATM,70,Doctor,142,2,13406.0,2024-11-04 08:08:14,-55353301.0,True,3,2.629982826016717,False,False,-0.02422402417017222,True,0,False,1
TX000652,AC00208,1241.05,2023-11-21 16:26:41,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74,2024-11-04 08:11:48,-30123907.0,True,4,2.5096276446064993,False,True,0.00934642179419165,False,0,False,1
TX000672,AC00372,986.81,2023-03-31 16:52:35,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77,2024-11-04 08:09:09,-50426194.0,True,4,2.948310995426042,False,False,-0.020405002725417787,True,0,False,1
TX000726,AC00067,1309.79,2023-03-06 16:33:43,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,2024-11-04 08:11:14,-52587451.0,True,4,2.430196303577178,False,True,0.026551724953584932,False,0,False,1
TX000738,AC00149,1092.73,2023-01-23 17:24:29,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,2024-11-04 08:07:50,-56213001.0,True,4,2.522622787705811,False,False,-0.002364121792952645,True,0,False,1
TX000756,AC00460,1607.55,2023-09-07 16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,2024-11-04 08:07:33,-36603630.0,True,4,2.5268721995650356,False,True,0.00014701978386155723,False,0,False,1
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04 08:09:43,-37469383.0,True,5,1.9408876448854233,False,True,0.03024853703183794,False,0,False,1
TX001448,AC00080,991.82,2023-12-04 16:16:19,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04 08:10:11,-29001232.0,True,4,3.0264444304411584,False,False,-0.0038471994754640804,True,0,False,1
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04 08:11:41,-29606973.0,True,4,1.7913334354821993,False,True,0.027742125606180723,False,0,False,1
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,-53192889.0,True,4,2.6294551261038377,False,True,0.005592555322216364,False,0,False,1
TX001707,AC00048,1283.97,2023-08-09 17:32:04,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,11041.9,2024-11-04 08:07:52,-39105348.0,True,4,1.9008149298400676,False,True,0.024744602309460295,False,0,False,1
TX001797,AC00146,1135.8,2023-09-06 16:03:15,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2024-11-04 08:07:14,-36691439.0,True,4,3.1473203665523695,False,False,-0.022534733994999723,True,0,False,1
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2024-11-04 08:11:14,-53537359.0,True,5,2.1342757090052054,False,True,0.016374901338268688,False,0,False,1
TX001660,AC00456,53.79,2023-12-05 16:01:44,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36,2024-11-04 08:07:47,-28915563.0,True,5,2.4397680056753765,False,True,0.011219185665706788,False,0,False,1
TX001666,AC00241,112.66,2023-09-18 16:28:56,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98,2024-11-04 08:07:58,-35653142.0,True,5,2.502503204700396,False,True,0.018185368887283504,False,0,False,1
TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,80.75.92.66,M073,Branch,26,Engineer,171,1,7858.41,2024-11-04 08:08:50,-30638199.0,True,4,2.3735417270925767,False,True,0.0009309079242838525,False,0,False,1
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,2024-11-04 08:07:58,-44464302.0,True,5,2.044346884627263,False,True,0.020714341030311,False,0,False,1
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,2024-11-04 08:08:01,-28993081.0,True,4,2.454313999691587,False,True,0.005967036778897983,False,0,False,1
TX001997,AC00373,14.16,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,-57424873.0,True,0,2.618123767814566,False,False,-0.019882718386639242,True,0,False,1
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2861.65,2024-11-04 08:06:27,-48785266.0,True,4,1.97893984812023,False,True,0.023537649774100666,False,0,False,1
TX002355,AC00282,959.48,2023-01-10 16:28:02,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,2024-11-04 08:07:57,-57339595.0,True,4,2.7510664597202776,False,False,-0.001521496970876779,True,0,False,1
TX002373,AC00260,95.23,2023-10-16 18:47:17,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,2024-11-04 08:11:38,-33225861.0,True,5,2.9213963544942882,False,True,0.015141463749327788,False,0,False,1
TX002381,AC00098,1173.74,2023-09-25 16:44:52,Credit,Virginia Beach,D000639,193.190.29.63,M086,Online,61,Doctor,61,1,10456.24,2024-11-04 08:07:31,-35047359.0,True,4,1.9990547542809805,False,True,0.031041126255969442,False,0,False,1
TX002458,AC00315,79.92,2023-02-06 17:32:11,Debit,Miami,D000193,42.3.3.101,M003,ATM,44,Engineer,274,2,9138.76,2024-11-04 08:09:14,-55003023.0,True,0,2.5303911852119403,False,False,-0.026145995044231207,True,0,False,1
